ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10226421,HY413920,09/06/2015 07:31:00 PM,062XX S WOLCOTT AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,0714,007,15,67,26,1164757,1863371,2015,09/17/2015 11:37:18 AM,41.78069624,-87.671516684,"(41.78069624, -87.671516684)"
10225882,HY413125,09/06/2015 07:30:00 PM,035XX W FLOURNOY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1133,011,24,27,08B,1152897,1896803,2015,09/17/2015 11:37:18 AM,41.872680286,-87.714114615,"(41.872680286, -87.714114615)"
10225822,HY413146,09/06/2015 07:30:00 PM,105XX S MORGAN ST,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,false,false,2232,022,34,73,03,1171519,1834893,2015,09/17/2015 11:37:18 AM,41.702403273,-87.647557963,"(41.702403273, -87.647557963)"
10227625,HY415210,09/06/2015 07:30:00 PM,031XX W 66TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0831,008,15,66,14,1156405,1860690,2015,09/17/2015 11:37:18 AM,41.773511494,-87.702209026,"(41.773511494, -87.702209026)"
10226742,HY414255,09/06/2015 07:30:00 PM,059XX W NEWPORT AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,1633,016,38,15,14,1136177,1922330,2015,09/17/2015 11:37:18 AM,41.943044071,-87.774892061,"(41.943044071, -87.774892061)"
10225845,HY413144,09/06/2015 07:26:00 PM,032XX W CERMAK RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,false,false,1022,010,24,30,11,1155271,1889197,2015,09/17/2015 11:37:18 AM,41.851761264,-87.705602716,"(41.851761264, -87.705602716)"
10225792,HY413136,09/06/2015 07:22:00 PM,080XX S SOUTH SHORE DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0422,004,7,46,18,1198550,1852186,2015,09/17/2015 11:37:18 AM,41.749223392,-87.548001672,"(41.749223392, -87.548001672)"
10226298,HY413748,09/06/2015 07:21:00 PM,016XX W 59TH ST,0460,BATTERY,SIMPLE,OTHER,false,false,0715,007,15,67,08B,1166473,1865585,2015,09/17/2015 11:37:18 AM,41.786735319,-87.665162422,"(41.786735319, -87.665162422)"
10226473,HY413874,09/06/2015 07:21:00 PM,016XX W 59TH ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0715,007,15,67,08B,1166473,1865585,2015,09/17/2015 11:37:18 AM,41.786735319,-87.665162422,"(41.786735319, -87.665162422)"
10225823,HY413133,09/06/2015 07:20:00 PM,093XX S NORMAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2223,022,21,73,08B,1174606,1843043,2015,09/17/2015 11:37:18 AM,41.724700019,-87.636012538,"(41.724700019, -87.636012538)"
10226089,HY413460,09/06/2015 07:15:00 PM,020XX W NORTH AVE,0810,THEFT,OVER $500,STREET,false,false,1424,014,1,24,06,1162528,1910646,2015,09/17/2015 11:37:18 AM,41.910470499,-87.678366829,"(41.910470499, -87.678366829)"
10225817,HY413123,09/06/2015 07:15:00 PM,015XX S SPRINGFIELD AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,false,1014,010,24,29,04A,1150629,1892241,2015,09/17/2015 11:37:18 AM,41.860206224,-87.722560704,"(41.860206224, -87.722560704)"
10225859,HY413141,09/06/2015 07:15:00 PM,089XX S BUFFALO AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,true,true,0424,004,10,46,04A,1199595,1846393,2015,09/17/2015 11:37:18 AM,41.733300748,-87.544367092,"(41.733300748, -87.544367092)"
10225833,HY413193,09/06/2015 07:10:00 PM,131XX S ST LAWRENCE AVE,0460,BATTERY,SIMPLE,CHA APARTMENT,false,true,0533,005,9,54,08B,1182580,1818377,2015,09/17/2015 11:37:18 AM,41.656832201,-87.607565273,"(41.656832201, -87.607565273)"
10225867,HY413126,09/06/2015 07:10:00 PM,082XX S INGLESIDE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0631,006,8,44,08A,1183998,1850583,2015,09/17/2015 11:37:18 AM,41.745176694,-87.601375088,"(41.745176694, -87.601375088)"
10225781,HY413099,09/06/2015 07:09:00 PM,005XX E 63RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0312,003,20,42,08B,1180858,1863354,2015,09/17/2015 11:37:18 AM,41.780294372,-87.612488304,"(41.780294372, -87.612488304)"
10225906,HY413189,09/06/2015 07:07:00 PM,075XX S LAFAYETTE AVE,2022,NARCOTICS,POSS: COCAINE,RESIDENCE,true,false,0623,006,6,69,18,1177144,1855013,2015,09/17/2015 11:37:18 AM,41.757490382,-87.626355688,"(41.757490382, -87.626355688)"
10225860,HY413105,09/06/2015 07:03:00 PM,079XX S INGLESIDE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,true,0624,006,8,44,04A,1183940,1852521,2015,09/17/2015 11:37:18 AM,41.750496123,-87.601527212,"(41.750496123, -87.601527212)"
10226478,HY413930,09/06/2015 07:00:00 PM,050XX N NORMANDY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1613,016,41,10,06,1130913,1933161,2015,09/17/2015 11:37:18 AM,41.972857966,-87.793989657,"(41.972857966, -87.793989657)"
10228308,HY415660,09/06/2015 07:00:00 PM,024XX W 45TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0922,009,12,58,06,1160630,1874762,2015,09/17/2015 11:37:18 AM,41.8120408,-87.68633279,"(41.8120408, -87.68633279)"
10227639,HY415186,09/06/2015 07:00:00 PM,026XX W ROSEMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,2413,024,50,2,14,1157652,1941716,2015,09/17/2015 11:37:18 AM,41.995829236,-87.695429854,"(41.995829236, -87.695429854)"
10225858,HY413127,09/06/2015 07:00:00 PM,052XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,2011,020,40,4,06,1158514,1934867,2015,09/17/2015 11:37:18 AM,41.977017622,-87.692447486,"(41.977017622, -87.692447486)"
10226505,HY413793,09/06/2015 07:00:00 PM,041XX W GRACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1732,017,38,16,07,1148446,1924950,2015,09/17/2015 11:37:18 AM,41.950005373,-87.729729151,"(41.950005373, -87.729729151)"
10226439,HY413975,09/06/2015 07:00:00 PM,003XX E MONROE DR,0810,THEFT,OVER $500,SIDEWALK,false,false,0114,001,42,32,06,1178514,1899992,2015,09/17/2015 11:37:18 AM,41.880885455,-87.61996631,"(41.880885455, -87.61996631)"
10228190,HY415887,09/06/2015 07:00:00 PM,067XX S KEELER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0833,008,13,65,05,1149531,1859607,2015,09/17/2015 11:37:18 AM,41.770675229,-87.727435856,"(41.770675229, -87.727435856)"
10225758,HY413111,09/06/2015 07:00:00 PM,056XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0225,002,20,40,06,1178117,1867725,2015,09/17/2015 11:37:18 AM,41.792351443,-87.622404674,"(41.792351443, -87.622404674)"
10227372,HY414969,09/06/2015 07:00:00 PM,053XX W PALMER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2515,025,37,19,07,1140481,1914112,2015,09/17/2015 11:37:18 AM,41.920414999,-87.759274756,"(41.920414999, -87.759274756)"
10225841,HY413095,09/06/2015 06:50:00 PM,105XX S EWING AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0432,004,10,52,08B,1202174,1835580,2015,09/17/2015 11:37:18 AM,41.703563787,-87.535286398,"(41.703563787, -87.535286398)"
10225778,HY413100,09/06/2015 06:50:00 PM,031XX W 26TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1033,010,12,30,24,1155898,1886569,2015,09/17/2015 11:37:18 AM,41.844537129,-87.703372209,"(41.844537129, -87.703372209)"
10225819,HY413093,09/06/2015 06:45:00 PM,057XX S SHIELDS AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,0711,007,20,68,08B,1174946,1867025,2015,09/17/2015 11:37:18 AM,41.79050194,-87.634053068,"(41.79050194, -87.634053068)"
10226390,HY413769,09/06/2015 06:45:00 PM,016XX N LOTUS AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,2532,025,37,25,06,1139819,1910364,2015,09/17/2015 11:37:18 AM,41.910142201,-87.761798875,"(41.910142201, -87.761798875)"
10225752,HY413078,09/06/2015 06:45:00 PM,027XX W 56TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0824,008,16,63,18,1159117,1867412,2015,09/17/2015 11:37:18 AM,41.791902561,-87.6920836,"(41.791902561, -87.6920836)"
10225917,HY413104,09/06/2015 06:43:00 PM,081XX S CRANDON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,true,0414,004,8,46,04A,1192936,1851405,2015,09/17/2015 11:37:18 AM,41.747219031,-87.568598588,"(41.747219031, -87.568598588)"
10225753,HY413085,09/06/2015 06:42:00 PM,063XX S WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0825,008,15,66,03,1161463,1862489,2015,09/17/2015 11:37:18 AM,41.778344846,-87.683617588,"(41.778344846, -87.683617588)"
10225791,HY413087,09/06/2015 06:40:00 PM,052XX W ADAMS ST,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,1522,015,29,25,08A,1141475,1898830,2015,09/17/2015 11:37:18 AM,41.878461088,-87.756000418,"(41.878461088, -87.756000418)"
10225840,HY413115,09/06/2015 06:35:00 PM,117XX S ELIZABETH ST,0460,BATTERY,SIMPLE,STREET,false,false,0524,005,34,53,08B,1170109,1826864,2015,09/17/2015 11:37:18 AM,41.680401088,-87.652953221,"(41.680401088, -87.652953221)"
10225829,HY413107,09/06/2015 06:35:00 PM,0000X W TERMINAL ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,false,1651,016,41,76,08B,1100317,1935229,2015,09/17/2015 11:37:18 AM,41.979006297,-87.906463155,"(41.979006297, -87.906463155)"
10225812,HY413076,09/06/2015 06:35:00 PM,012XX W 18TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,1233,012,25,31,04A,1168567,1891552,2015,09/17/2015 11:37:18 AM,41.857946504,-87.656734956,"(41.857946504, -87.656734956)"
10225815,HY413120,09/06/2015 06:33:00 PM,105XX S CHURCH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,2212,022,19,72,26,1168185,1834911,2015,09/17/2015 11:37:18 AM,41.702524872,-87.659765669,"(41.702524872, -87.659765669)"
10225987,HY413394,09/06/2015 06:30:00 PM,031XX W WALTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1211,012,26,23,14,1155283,1906163,2015,09/17/2015 11:37:18 AM,41.898317476,-87.705102899,"(41.898317476, -87.705102899)"
10226288,HY413699,09/06/2015 06:30:00 PM,019XX W ERIE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1221,012,1,24,05,1163325,1904357,2015,09/17/2015 11:37:18 AM,41.893196279,-87.675616088,"(41.893196279, -87.675616088)"
10226634,HY414124,09/06/2015 06:30:00 PM,017XX W GARFIELD BLVD,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,0932,009,16,61,07,1165788,1868223,2015,09/17/2015 11:37:18 AM,41.793988896,-87.667599102,"(41.793988896, -87.667599102)"
10226456,HY413760,09/06/2015 06:30:00 PM,014XX W HOLLYWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2013,020,48,77,14,1165775,1938009,2015,09/17/2015 11:37:18 AM,41.985487194,-87.665655558,"(41.985487194, -87.665655558)"
10225875,HY413221,09/06/2015 06:30:00 PM,108XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0513,005,34,49,08B,1176864,1833246,2015,09/17/2015 11:37:18 AM,41.697765205,-87.628035475,"(41.697765205, -87.628035475)"
10225811,HY413080,09/06/2015 06:30:00 PM,028XX S SACRAMENTO AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,1033,010,12,30,08B,1156822,1885102,2015,09/17/2015 11:37:18 AM,41.840492863,-87.700020957,"(41.840492863, -87.700020957)"
10225810,HY413066,09/06/2015 06:20:00 PM,032XX W WASHINGTON BLVD,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,true,false,1123,011,28,27,26,1154827,1900500,2015,09/17/2015 11:37:18 AM,41.882786809,-87.706929604,"(41.882786809, -87.706929604)"
10225785,HY413088,09/06/2015 06:15:00 PM,045XX S HERMITAGE AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,OTHER,true,false,0924,009,20,61,08B,1165441,1874565,2015,09/17/2015 11:37:18 AM,41.811399459,-87.668691705,"(41.811399459, -87.668691705)"
10225824,HY413058,09/06/2015 06:15:00 PM,109XX S RACINE AVE,0460,BATTERY,SIMPLE,OTHER,false,false,2234,022,34,75,08B,1170282,1832035,2015,09/17/2015 11:37:18 AM,41.694587409,-87.65217029,"(41.694587409, -87.65217029)"
10226621,HY413108,09/06/2015 06:15:00 PM,068XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0724,007,17,67,08B,1168841,1859317,2015,09/17/2015 11:37:18 AM,41.76948433,-87.656660917,"(41.76948433, -87.656660917)"
10226956,HY413062,09/06/2015 06:10:00 PM,016XX W CHICAGO AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,OTHER,false,false,1215,012,1,24,03,1165153,1905410,2015,09/17/2015 11:37:18 AM,41.89604714,-87.668872585,"(41.89604714, -87.668872585)"
10225915,HY413321,09/06/2015 06:10:00 PM,009XX W ADDISON ST,0560,ASSAULT,SIMPLE,CTA STATION,false,false,1923,019,44,6,08A,1169188,1924102,2015,09/17/2015 11:37:18 AM,41.947252263,-87.65350869,"(41.947252263, -87.65350869)"
10225831,HY413175,09/06/2015 06:00:00 PM,015XX N BELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1424,014,1,24,07,1161128,1910102,2015,09/17/2015 11:37:18 AM,41.909006943,-87.683525037,"(41.909006943, -87.683525037)"
10227129,HY414003,09/06/2015 06:00:00 PM,080XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0631,006,6,44,08B,1180639,1851800,2015,09/17/2015 11:37:18 AM,41.748594027,-87.613645594,"(41.748594027, -87.613645594)"
10227335,HY414940,09/06/2015 06:00:00 PM,001XX W RANDOLPH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,false,false,0122,001,42,32,26,1174851,1901269,2015,09/17/2015 11:37:18 AM,41.884472382,-87.633378182,"(41.884472382, -87.633378182)"
10226736,HY413781,09/06/2015 06:00:00 PM,036XX W 54TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0822,008,23,62,05,1153118,1868565,2015,09/17/2015 11:37:18 AM,41.795187246,-87.714050643,"(41.795187246, -87.714050643)"
10225939,HY413182,09/06/2015 06:00:00 PM,004XX N ARMOUR ST,0810,THEFT,OVER $500,STREET,false,false,1215,012,27,24,06,1166102,1902893,2015,09/17/2015 11:37:18 AM,41.889120088,-87.665459072,"(41.889120088, -87.665459072)"
10226997,HY414520,09/06/2015 06:00:00 PM,091XX S STONY ISLAND AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,false,false,0413,004,8,48,02,1188386,1844784,2015,09/17/2015 11:37:18 AM,41.729160106,-87.58548161,"(41.729160106, -87.58548161)"
10226255,HY413633,09/06/2015 06:00:00 PM,053XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0234,002,4,41,14,1186450,1870210,2015,09/17/2015 11:37:18 AM,41.798977312,-87.591770586,"(41.798977312, -87.591770586)"
10225800,HY413130,09/06/2015 06:00:00 PM,037XX W 64TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,false,true,0823,008,13,65,26,1152568,1861907,2015,09/17/2015 11:37:18 AM,41.776927541,-87.716242752,"(41.776927541, -87.716242752)"
10226612,HY414112,09/06/2015 06:00:00 PM,006XX N LAKE SHORE DR,0810,THEFT,OVER $500,PARK PROPERTY,false,false,1834,018,42,8,06,1179953,1904384,2015,09/17/2015 11:37:18 AM,41.892904362,-87.614547398,"(41.892904362, -87.614547398)"
10226757,HY414160,09/06/2015 06:00:00 PM,023XX W CHICAGO AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,1212,012,32,24,06,1160734,1905276,2015,09/17/2015 11:37:18 AM,41.895772198,-87.685106374,"(41.895772198, -87.685106374)"
10226603,HY414143,09/06/2015 06:00:00 PM,076XX S COTTAGE GROVE AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,0624,006,6,69,06,1182884,1854628,2015,09/17/2015 11:37:18 AM,41.756302533,-87.605331512,"(41.756302533, -87.605331512)"
10227522,HY414948,09/06/2015 06:00:00 PM,016XX N MERRIMAC AVE,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,false,false,2513,025,29,25,06,1134392,1910258,2015,09/17/2015 11:37:18 AM,41.909948825,-87.781738361,"(41.909948825, -87.781738361)"
10230010,HY417459,09/06/2015 06:00:00 PM,027XX N RUTHERFORD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,2512,025,36,18,26,1130950,1917528,2015,09/17/2015 11:37:18 AM,41.929958658,-87.794215212,"(41.929958658, -87.794215212)"
10228586,HY416220,09/06/2015 06:00:00 PM,005XX W SUPERIOR ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1831,018,42,8,06,1172505,1905267,2015,09/17/2015 11:37:18 AM,41.895495322,-87.641874619,"(41.895495322, -87.641874619)"
10226111,HY413390,09/06/2015 06:00:00 PM,051XX S PULASKI RD,0820,THEFT,$500 AND UNDER,CTA GARAGE / OTHER PROPERTY,false,false,0815,008,23,62,06,1150570,1870231,2015,09/17/2015 11:37:18 AM,41.799808989,-87.723350952,"(41.799808989, -87.723350952)"
10226392,HY413892,09/06/2015 06:00:00 PM,009XX E SOLIDARITY DR,1310,CRIMINAL DAMAGE,TO PROPERTY,PARK PROPERTY,false,false,0132,001,2,33,14,1181686,1894772,2015,09/17/2015 11:37:18 AM,41.866488579,-87.608481,"(41.866488579, -87.608481)"
10225814,HY413131,09/06/2015 05:58:00 PM,031XX W NORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,GAS STATION,true,false,1421,014,26,23,15,1154980,1910462,2015,09/17/2015 11:37:18 AM,41.9101204,-87.706100347,"(41.9101204, -87.706100347)"
10225945,HY413361,09/06/2015 05:58:00 PM,016XX N HARDING AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,2535,025,30,23,18,1149799,1910565,2015,09/17/2015 11:37:18 AM,41.91050543,-87.725130725,"(41.91050543, -87.725130725)"
10225804,HY413075,09/06/2015 05:56:00 PM,016XX W OGDEN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1224,012,2,28,18,1165413,1899482,2015,09/17/2015 11:37:18 AM,41.879774724,-87.668086452,"(41.879774724, -87.668086452)"
10225803,HY413096,09/06/2015 05:56:00 PM,021XX S PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1012,010,24,29,18,1150047,1889287,2015,09/17/2015 11:37:18 AM,41.852111428,-87.724773947,"(41.852111428, -87.724773947)"
10225769,HY413046,09/06/2015 05:55:00 PM,056XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,2515,025,30,19,06,1138562,1915397,2015,09/17/2015 11:37:18 AM,41.923976215,-87.766294416,"(41.923976215, -87.766294416)"
10225783,HY413035,09/06/2015 05:51:00 PM,088XX S COMMERCIAL AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,0423,004,10,46,08B,1197675,1847032,2015,09/17/2015 11:37:18 AM,41.735102296,-87.551379554,"(41.735102296, -87.551379554)"
10225725,HY413061,09/06/2015 05:45:00 PM,039XX S ARCHER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CAR WASH,false,false,0921,009,12,58,14,1159133,1878295,2015,09/17/2015 11:37:18 AM,41.821766586,-87.69172702,"(41.821766586, -87.69172702)"
10225765,HY413022,09/06/2015 05:40:00 PM,013XX W 79TH ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,true,false,0612,006,21,71,08A,1168547,1852373,2015,09/17/2015 11:37:18 AM,41.750435417,-87.65793843,"(41.750435417, -87.65793843)"
10225702,HY413027,09/06/2015 05:40:00 PM,023XX W 110TH PL,2027,NARCOTICS,POSS: CRACK,STREET,true,false,2212,022,19,75,18,1162794,1831386,2015,09/17/2015 11:37:18 AM,41.692965668,-87.679604158,"(41.692965668, -87.679604158)"
10225754,HY413028,09/06/2015 05:34:00 PM,072XX S GREEN ST,0483,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,STREET,false,false,0733,007,17,68,04B,1171889,1856891,2015,09/17/2015 11:37:18 AM,41.762760741,-87.645559455,"(41.762760741, -87.645559455)"
10225726,HY413034,09/06/2015 05:34:00 PM,032XX W FILLMORE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1134,011,24,29,18,1154994,1895192,2015,09/17/2015 11:37:18 AM,41.868217761,-87.706458728,"(41.868217761, -87.706458728)"
10225747,HY413026,09/06/2015 05:30:00 PM,056XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,OTHER,false,false,1513,015,29,25,08A,1138755,1894115,2015,09/17/2015 11:37:18 AM,41.865572266,-87.766102234,"(41.865572266, -87.766102234)"
10226489,HY413051,09/06/2015 05:30:00 PM,074XX S ST LAWRENCE AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,true,0323,003,6,69,04B,1181522,1855873,2015,09/17/2015 11:37:18 AM,41.759750463,-87.610284566,"(41.759750463, -87.610284566)"
10225784,HY413038,09/06/2015 05:30:00 PM,0000X S PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,1513,015,29,25,08B,1138619,1899314,2015,09/17/2015 11:37:18 AM,41.879841488,-87.766475461,"(41.879841488, -87.766475461)"
10227154,HY413833,09/06/2015 05:30:00 PM,0000X N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0112,001,42,32,06,1177309,1900530,2015,09/17/2015 11:37:18 AM,41.882389156,-87.624374606,"(41.882389156, -87.624374606)"
10225749,HY413031,09/06/2015 05:29:00 PM,051XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,1533,015,28,25,18,1142285,1899542,2015,09/17/2015 11:37:18 AM,41.880399914,-87.753008553,"(41.880399914, -87.753008553)"
10226076,HY413400,09/06/2015 05:20:00 PM,003XX S PULASKI RD,0460,BATTERY,SIMPLE,CTA BUS,false,false,1132,011,28,26,08B,1149775,1898304,2015,09/17/2015 11:37:18 AM,41.876860431,-87.725537965,"(41.876860431, -87.725537965)"
10225688,HY413018,09/06/2015 05:16:00 PM,027XX W CORTLAND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,false,1421,014,1,22,08B,1157583,1912507,2015,09/17/2015 11:37:18 AM,41.915679413,-87.696482151,"(41.915679413, -87.696482151)"
10225710,HY413009,09/06/2015 05:15:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0111,001,42,32,06,1176352,1900927,2015,09/17/2015 11:37:18 AM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10225724,HY413015,09/06/2015 05:09:00 PM,095XX S COMMERCIAL AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,false,false,0431,004,10,51,26,1197805,1842181,2015,09/17/2015 11:37:18 AM,41.721787511,-87.55106481,"(41.721787511, -87.55106481)"
10225762,HY413094,09/06/2015 05:04:00 PM,016XX W 79TH ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,true,false,0611,006,21,71,18,1166804,1852326,2015,09/17/2015 11:37:18 AM,41.750343811,-87.664326935,"(41.750343811, -87.664326935)"
10226256,HY413665,09/06/2015 05:00:00 PM,102XX S EWING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,0432,004,10,52,07,1202155,1837605,2015,09/17/2015 11:37:18 AM,41.709121037,-87.535287253,"(41.709121037, -87.535287253)"
10226766,HY414283,09/06/2015 05:00:00 PM,077XX S RIDGELAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0414,004,8,43,07,1189211,1854069,2015,09/17/2015 11:37:18 AM,41.754619327,-87.582162574,"(41.754619327, -87.582162574)"
10225947,HY413244,09/06/2015 05:00:00 PM,069XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2411,024,50,2,14,1153857,1945811,2015,09/17/2015 11:37:18 AM,42.007142825,-87.709280128,"(42.007142825, -87.709280128)"
10226191,HY413013,09/06/2015 05:00:00 PM,047XX N LOTUS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1623,016,45,15,26,,,2015,09/17/2015 11:37:18 AM,,,
10226903,HY414290,09/06/2015 05:00:00 PM,037XX N NEVA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1632,016,36,17,06,1127737,1924003,2015,09/17/2015 11:37:18 AM,41.947781674,-87.805876,"(41.947781674, -87.805876)"
10225834,HY413134,09/06/2015 05:00:00 PM,022XX N WESTERN AVE,0810,THEFT,OVER $500,GAS STATION,false,false,1432,014,32,22,06,1159999,1914757,2015,09/17/2015 11:37:18 AM,41.921804003,-87.687543701,"(41.921804003, -87.687543701)"
10226275,HY413657,09/06/2015 05:00:00 PM,099XX S WALDEN PKWY,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,2213,022,19,72,14,1165992,1838848,2015,09/17/2015 11:37:18 AM,41.713375428,-87.667684444,"(41.713375428, -87.667684444)"
10226424,HY413737,09/06/2015 05:00:00 PM,056XX N BROADWAY,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,false,false,2022,020,48,77,05,1167290,1937653,2015,09/17/2015 11:37:18 AM,41.984477778,-87.66009381,"(41.984477778, -87.66009381)"
10229619,HY416946,09/06/2015 05:00:00 PM,031XX W LYNDALE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1414,014,35,22,05,1155096,1914920,2015,09/17/2015 11:37:18 AM,41.922351196,-87.705554329,"(41.922351196, -87.705554329)"
